1xxx4X6harPvGMcPmS15BA,japanese,0.907280147,1
wdGMVLUzocmnl2tST0lheg,chinese,0.882471383,1
hXqrA_Z3jZ8Q1O6ZehWSwQ,indian,0.9989416,1
EAkIy8TKrW4yPPDCZyP-Cw,thai,0.901521385,1
herb-gOpfjJGeiYWXb2liw,mexican,0.998941243,1
EhrSNWi4iOhvNqhtsfDyiQ,chinese,0.878763616,1
mhrLDFTxUzW2koRAzjlt5g,mexican,0.930040181,1
BWMQflKS9rpF13zgb_nJQA,mexican,0.998940289,1
_U9PlIheyEyfAn7UUxABeg,indian,0.998829901,1
6xCZHAr7yj_vWwRJalAEOg,indian,0.998888433,1
bKXnm2k44mSdU0fP69lY-g,chinese,0.890857756,1
C2o3Iw-DXjoUJFgQIbiqkQ,thai,0.936390579,1
kfXYtQYIdTTwNC2TJv8jBA,thai,0.907121122,1
hGksyTiHBBdrhbiVjXzWVw,italian,0.897067845,1
GNbzHUMc2BB23-kW4cJboQ,japanese,0.894920766,1
iXrKGRzIZK0pp31mO3nBzA,indian,0.998851538,1
J9pgjC191T-odCmTAG-grQ,mexican,0.90774405,1
PTYUAAJbEmvIv4EsyRrcnA,japanese,0.907916486,1
NdO1fbZL1DGi_WRyV1_sgQ,indian,0.883595824,1
56PeolgNURAG4x6q7nanmw,japanese,0.999989867,1
nxTEuWKzkK1tCF4LrhFSUQ,thai,0.944505095,1
A-ert0jDRBfku9ogyW_mEg,chinese,0.998921871,1
eVk4F9ixl89zyUHJ1G2Aiw,italian,0.925346792,1
3Z9kQlPLp9aA7_2A6Jqh9A,japanese,0.893612266,1
0Jr2OP0B2MM4LvJY_K6cTQ,italian,0.998964667,1
_cD0QQhvA1zft3GBLnkg4g,chinese,0.878716111,1
f_OiLWqldSmNy1MAvtWlPQ,thai,0.916654527,1
ju6btoDb3UFhnmmPwrOWgA,indian,0.998795986,1
at1MNbwkS1UbUAV2C95kkg,japanese,0.998925745,1
zo4JHfD2nWPUiqgsgDOaHQ,italian,0.998911619,1
W5RSIwNKBa7k0jeAs5KDYg,japanese,0.91462791,1
iBPQRnM_TMQX6tYdjCbCXA,italian,0.902658522,1
_FICyzFLQxR7N62I6qU94A,thai,0.999009848,1
TPEkQX8Amp6Jb7FQmFKZxA,indian,0.888861775,1
o5mMVFk4Hcpk2FuKfgTgdg,italian,0.899555445,1
jnHbdsqlTKlPcmJ8BCP9-g,italian,0.902854502,1
X4hEgOBOLTYFhlWO-gAFxQ,chinese,0.882656455,1
SyvC0s3y0ZrtnLbwnvw7tw,thai,0.136792958,1
JfiQzDkzG3L3TLmRGUHMuA,japanese,0.894415736,1
oJZq1JmKalXXjqWRKfIjwA,japanese,0.908363521,1
wLzJbddDixAEZrF7VT6_hw,italian,0.898989439,1
H8qcX7MNNnC1bqE0LnIhKg,italian,0.998887599,1
xscOfj1dMkEKvhrRruLpIg,thai,0.922878563,1
XmycF9-fpEPlgMe8_qgJrQ,chinese,0.887514591,1
YS21bp9Wp715X75r7eTzxw,mexican,0.998943985,1
ylXJn53D2FLrIV0yOLHawQ,indian,0.998797059,1
y9y6V8va7yt_TUnoO68z0w,italian,0.99998951,1
5Fz1WlY3lxy8gJFs8s_1Dw,mexican,0.998965502,1
RnQjRZ9MJrBN9SKiIv3i-A,thai,0.909684062,1
7VciT24JTq32X7BNLO7EJQ,thai,0.99898845,1
2h9uosx5vBHWJR23T0PhqA,mexican,0.897675335,1
qy7CaBk9g519-iZGjrki1g,thai,0.910995841,1
ry7XCoXXxS0DxRmzZLFybw,mexican,0.897839248,1
7tJq-a_K-yKOWSqyXVOlFg,indian,0.998852134,1
XGdUYzkPkX94RoLlPDymeQ,mexican,0.897140741,1
EVZeqLPpfXrygmgamjD5_w,japanese,0.998907924,1
hq09sqXaYiEogbTrrJ9X5g,italian,0.891626954,1
AlfkFxfD-cUBGA3Eq3j0Uw,indian,0.894171953,1
HjUwZOlok1TabhS4S1ya2w,thai,0.999029517,1
FnRDmXgQ291zkRb63Rjb9w,mexican,0.903587103,1
WTrX6u33EUeejj6c5gRwjQ,mexican,0.896064699,1
FdCQmAHzhbHuaP5lcsYs6w,japanese,0.998912334,1
5hzBBS8u40nmcY_zmiq7dw,italian,0.99998939,1
K1h1-dbZLgfC4vZSeJfDMw,japanese,0.893314481,1
VVlHJ6_sJbRAodV5lCzBnA,japanese,0.915564477,1
gEEqoeSekTOjRVmyY4fplA,mexican,0.927349925,1
Gb79W0yuQfJvu0V0SDC0Ag,japanese,0.903104424,1
M-AcAh1C_eQfhzGk6ZmOSQ,mexican,0.999990463,1
c1HgKFOT4Cc7TqWQD5mQBQ,chinese,0.998774111,1
ItocvsIyniVxMARBkHZaoA,indian,0.88478446,1
Pikhqmsy370W2BXHnNfP0g,mexican,0.998988211,1
1rjxNwYpg0orCcZi0ku9Nw,japanese,0.906298935,1
tvpkgdOyFFRGwwu8zyR36g,japanese,0.895798922,1
A2DV-AQIXRYUMu5Ak5mjxg,italian,0.999236941,1
0xS2Jj-RZuFQKgxEWuVxzA,italian,0.892100751,1
xrnk8mgoV7up6fauVmugpw,japanese,0.913399875,1
kNOr6_g6QfBHdhf89j3g5w,thai,0.914235711,1
HdHT_9doAtEO02YErevNCw,japanese,0.999989867,1
n20BmzZ-KGd0RCKcPGRv1A,thai,0.999050558,1
15R8rx9SHKNVYBwgAuTyGA,japanese,0.998961568,1
H87c1gVVCKneyI0LxaDFxQ,chinese,0.999988437,1
azGPyK3p6HDmvQGX0AyDtg,chinese,0.998909354,1
AFisWoWm0pfxEi1dMYitKw,japanese,0.900294781,1
uVHa8BktK6jjYTaSxra-sg,japanese,0.999078512,1
a0IET3_yCFcO36OqGSsisg,italian,0.987983584,1
iPc-zPgcpgeSo76xl5Jbpw,mexican,0.910291553,1
U8Ljrx-w5otdMZNFhw5piw,italian,0.907453001,1
HICimyBWKDwrXLnBuDZOZw,chinese,0.998743713,1
AV9x0hUE0yQUMjUGQNPexQ,italian,0.998903275,1
igcUHNvsKc-s-RtvUmkg2w,japanese,0.907505095,1
1HPdyg0OLRkjHeixVmbu0Q,mexican,0.899505854,1
zrV2yUsz1SxymeH51iRBRw,chinese,0.998784482,1
5jPRymIzVI3qdbUKO4mHiQ,japanese,0.899288416,1
veeKjzzHsO9e4wKLxpuhtQ,mexican,0.999137223,1
HY9Ij1zQGS5R3xU1OlFENA,italian,0.998878062,1
gLkrR9ZDPKfUGv-fYsEr3g,thai,0.909021914,1
7UJRw4Klt5yfE7q9vznEHA,indian,0.890134692,1
kQMXY2fshQFGdP8lwDMM6g,indian,0.890917838,1
7bD22UAtH56ikWYslOSIQg,mexican,0.917015731,1
jlH66jTIZUwX5MT1D-lhvg,indian,0.884602368,1
6lUAvciN0rwYUvhssqw57g,mexican,0.907968044,1
UOaXJyVrr9l1XO7lGaT-bQ,indian,0.885375023,1
XvEz60Y0NbLxooK9AmRU8g,italian,0.999048293,1
hzMrUEgGn9L-hHJEin-New,mexican,0.895898223,1
vyKBwzRdNX4yiJDIFv37iw,mexican,0.902217209,1
32VbG_XgkZIuye0PV-BxaA,italian,0.90594238,1
kLJfizeHMQqesp1K9mfUtg,italian,0.907415509,1
SaZZ363k55_E61DgDJX6BA,chinese,0.999988437,1
kvFHJYo9rXuqgJkPIlHJeg,italian,0.889362991,1
ICwNVmtICXCtvBTK027Ftg,mexican,0.998951077,1
H_KyiRhwho8rdlw_R93_0Q,italian,0.94836992,1
mTWlEiCUEBlxBAkIikkB1A,italian,0.932052851,1
0CXOlOPhQSSg3lSs27GOTA,chinese,0.999988437,1
TB9jN3Fe-JHjyjYWmIQ_EA,indian,0.883228064,1
croh2zWlbPyCQTNS11klcg,chinese,0.884766996,1
UU-VNxsgJ3BWgpVQbUChig,italian,0.892743468,1
ci457I10hOtr9PpEQ5wpZw,japanese,0.895673931,1
WpfuHkTsiRN2EerQ8ZaG4g,thai,0.91196841,1
7pvTicRAhXB1Ld74MWjkXQ,italian,0.898867488,1
tCuPhpmf1PaYe5dmwdq8Ew,mexican,0.900350213,1
jjJc_CrkB2HodEinB6cWww,thai,0.982748926,1
DXDOKsff5d3gLrGcKff6WQ,thai,0.910596967,1
oNN202L_XcNM-tuDHlgkfg,thai,0.91008693,1
BKMCAYb9EAivUm3p-vrC9w,thai,0.923068941,1
SX6WD9yIj3jG6HlyzdYzRQ,chinese,0.878763616,1
mmAlHhnTDXIohPC3wfl0hQ,mexican,0.922420144,1
92vOHinyRpz2GI_clH8-uQ,thai,0.904608369,1
ADHX7nBixDPVlq3OXhny0g,italian,0.999058902,1
Pfjb9Rn5Th7R-pLXVARwlA,japanese,0.927938044,1
k2sHdf6WeY22pK3hs6mtqA,italian,0.897150278,1
Lu12ks-BgqfGY75Sb1004A,italian,0.998852253,1
367JyCXTLYT9tlCqy3gGog,indian,0.889740825,1
P_RNungaIf6FZdzEWkoQ0g,japanese,0.897207677,1
l4fwf8VwAokv3MWT45Ab7g,indian,0.999043047,1
K4eXKHHG-ycydt7jeZTqSw,mexican,0.900189936,1
1TLoaB7SXJZo3W5f4OGm8w,indian,0.896099806,1
lQKKBtdp7No9HJ_tW6PuAQ,mexican,0.908822596,1
9x7kLfuIYwvBDuFBUwd0yw,thai,0.998984396,1
zv0mrfqDWW6o3-rX0U7_Sw,indian,0.883733511,1
BPyt7S9TdcR1u571iacg7g,indian,0.934652388,1
NRJq2BNcbjqAyxUB_bw7gw,japanese,0.913435221,1
KSleHGTG1yL1E7OEFFPoNQ,chinese,0.881774843,1
rPKXTHDgtGI4XEo2HuVpow,thai,0.999990821,1
zSCp9pjEQ_M3LBuPRDo-Bg,indian,0.895766497,1
MOwB9YYd-Ko6nVgSB-ltQw,italian,0.917396367,1
AYBRN8pKB8_ZfcCks17OmQ,italian,0.998874605,1
cwCOymiUPoB10Q-gtd6sWg,mexican,0.998951912,1
MeyBDyi-wxPm9ytY9Npalw,indian,0.883228064,1
TybGiZNOipp1R1-u2k3ogA,italian,0.894988298,1
qIOAlXCCYrwN0VxEEH-Tmw,mexican,0.935873032,1
GjRatF7Gc7mNY4GapUCpsw,japanese,0.895423472,1
an8TuHRg0e3cgiAE705ZDA,italian,0.896157324,1
foRWizWrQ32g6Vv4g9UTnA,italian,0.896074235,1
et9pAFtSvNOct9Qcmtcf7g,thai,0.906668663,1
5EQOEAkH2Qh3Rv1TcnE7yA,italian,0.998848677,1
1uuxUq-QrUYX-Zal9TvFFQ,thai,0.901084363,1
MdFV5IBcX-Ni6I4Zy1EqIw,italian,0.897807717,1
ipv4lBvbfVzCnSahqrJckQ,chinese,0.891550183,1
WqjqHMozyW42XLTtLnKGag,mexican,0.999223471,1
y_ylOQzCP-9D_4DcUIJ3jA,chinese,0.90476495,1
pZMxOkuYVq_Q5QYTGA8LEA,japanese,0.898721039,1
SUHJfh7H2NiQx8c5OWoAyQ,japanese,0.998966217,1
JHj7yzHWCDVFo-2z1RVamA,mexican,0.999990344,1
Je2MuObgrne2wSKhD5MZ0w,thai,0.999066889,1
5_9jnbe_izc3l9tbG_QdvA,thai,0.999990702,1
neQM053ovAOrf1sVSAPI9w,thai,0.928229094,1
BJBa4cOUkPdVilj41La_yw,italian,0.998847604,1
MUeccJfwQZVkSLe1-C0FVA,chinese,0.882887363,1
mtmEa4vFYa764G97sqQ9dQ,italian,0.99893564,1
FbkZRYe4H7Mtj-3R40sehg,chinese,0.999988437,1
tguMh2GgOcU9fu6WN3dqpw,thai,0.931204438,1
Zub6WrbrS_4XMI1mPbyeiw,italian,0.895407021,1
JtmzTnEDpS03tMytXOPUQw,indian,0.884920955,1
adhxPslL7C_Q7PyQZbUGpg,chinese,0.879994929,1
zi4fUgOwwGB5PYR2xq0OCQ,indian,0.894045174,1
WEhkGLKlj-5X1pq_07Syaw,italian,0.913421392,1
YY-qRDgWpHM4Rf7PZ2zwmw,chinese,0.881262124,1
vWEKZVPIYFewfqCOkkvVIQ,chinese,0.880512357,1
PEs-OAHG5CFJwEB8bN_98Q,mexican,0.998939812,1
Z65cd3Z7JvwK8TnSVg-cfA,mexican,0.923782647,1
EKkHfSYTm266-ZBve3SdgA,japanese,0.999001563,1
F3Zznc4UYAfbdiTgb09-NA,italian,0.890674472,1
01hs_l54-211UuiJPI83lA,japanese,0.89940989,1
NzU2hb0z0jGEOOv0-zTLEQ,indian,0.907175481,1
0axnkZlDiQcJVc06DDXxGQ,italian,0.899353683,1
k4ds_s6y8S46WzVIolypLQ,italian,0.892572403,1
479rycCXZojMT9S0cl8Oxg,japanese,0.897372186,1
zGThJJhL82LDEUlUFALImQ,italian,0.89119488,1
_zRVdCfUcx1cwseFycSQdQ,thai,0.99903214,1
wNFWtc20sGBvqM_BcfVgcw,chinese,0.998773515,1
u7VwuzmZ3Ifz4E8GXoa8ew,chinese,0.87966454,1
O5S9rhY63YPGiQeUcn7PKA,italian,0.998873055,1
P5gcdU1DX9M1V4W-V9o-wg,mexican,0.999990344,1
bNPYPLuCjnRvRuL56otJiw,mexican,0.904362202,1
4YeKYQoZHCx2xkbjmNhMbA,mexican,0.903275549,1
JnFV_qz7uWbLTY80K89J7Q,italian,0.905675888,1
T1bgtJcjtc-6xykWqBRfUw,japanese,0.907054305,1
EZo6MdrZ_EH_MzUl93xkyA,chinese,0.998810172,1
BxnrBKdLwdaEXyq97uxgKg,mexican,0.999077916,1
ojbH3wnRu050hRhkmoxRiA,thai,0.918644905,1
p3E_1wktqB-Z4qtqqO9F-A,thai,0.92873317,1
kLvz8Erjz296xNC4huUxfQ,thai,0.900406003,1
yQ7K4uFnxXxpBVbnOSR8kA,italian,0.892358184,1
kqJApXkfFn42SZZG7QTc4w,thai,0.919739187,1
jplPyiAUcDhFasdqozSnEA,japanese,0.893612266,1
l_RAv09V67j-Hm9dyZxWhw,japanese,0.907129824,1
wDuf4Qz9qsC62amLZgWNJQ,chinese,0.891593397,1
EYSIZX7b6Sp6TNc_KNvn7Q,italian,0.898583174,1
XBZkwp9lNsZfjD3ejBE7Yw,indian,0.999988914,1
#NAME?,japanese,0.895088553,1
_ZxbRvQDWD3uVu3o9df82A,indian,0.999988914,1
dIipa0PYSjJmKm6OIcqr5Q,thai,0.902153671,1
T-oHllUXvyGBvhn3id5Vwg,indian,0.998849511,1
ZIC_zceKH8IRSDFc5Xe-2Q,mexican,0.896106243,1
GnngU5X-RbmrWK1zM-_kxw,japanese,0.998902559,1
HwvG1FXbVunyHOZCYZSblA,indian,0.99879384,1
8p1HTzXEcC3TCbLz59xMng,mexican,0.902217209,1
V9jFJfuK3FzWCJGoY15EgQ,mexican,0.904091358,1
6p1hVVBEXd8jtRULoRUW5g,japanese,0.895130515,1
KSUtWeFngYHhNff9DfjVBQ,italian,0.998920321,1
7rxg-tWPc1jK7Cikn5R86g,japanese,0.910859287,1
ynIx549QFj29o84y1RSGyw,thai,0.915349185,1
toykv8K0yg8qtvZSXRQ5bg,thai,0.904762328,1
vm4fi1M_fxqIdIkHAgtBaQ,thai,0.900845468,1
9yc2V6zNpLG58uPV_ykBog,mexican,0.905322909,1
3Rah-cvFk79duFQ83voQ5A,thai,0.916312873,1
8nXo6lNJlXQQIdy8Kf7J9Q,italian,0.90179199,1
f8TZ_ctcSwxwW8S69YKnwg,italian,0.999319553,1
gTEBtsTbny8FjSCrnPbHqw,italian,0.891626954,1
ZfuZ2byArGq-5j8zX8Afeg,thai,0.92654556,1
UnFe6mLcCdHVyyDxnIBkAA,indian,0.887264192,1
qBGKigOGn_flCx1apxPzlA,italian,0.999031663,1
j7VDGSiI6VXcIp-4cd_-yw,japanese,0.891988337,1
WYhRkUATHRyXZrE55MArbA,italian,0.998986065,1
fv2mCAA4VtJxrwke3TH1cw,indian,0.998828351,1
StpOKezaW-AyN2xA1EJKvw,mexican,0.940305173,1
xVduej7-JiPrZzsFXIkIDw,chinese,0.999988437,1
_zGsfwGAY8ZTob_mIFAM-w,japanese,0.946239591,1
JaD3WhM5pFGTwC5e7cHaKQ,italian,0.998898864,1
ZUrGqOG2cetGI-KKXk3c2g,italian,0.896655083,1
cuUmPDEY-1KXzShGdpsqag,indian,0.905737102,1
IZ9-5z45wc3Oh_jlnX_Kcg,italian,0.998982966,1
uPe0efNw-uwPybeqccZ1zQ,italian,0.905675888,1
aE7hRzK1t80iFyi4Do77lw,japanese,0.998897076,1
uVRau5cd-OpqWIA-qsCiJA,indian,0.886502981,1
Dqp5Itsj9dN0Ewz8Gm853g,thai,0.900605977,1
49k7dpa5cNgKM0TBb593IA,japanese,0.896048963,1
HJIw5_NDZXLuORi1NGDBOA,japanese,0.892674804,1
OCBvpZwdnTh5rL9vtCkwhw,indian,0.998819888,1
vbGqzhH_exG5HOG1I23kvg,italian,0.913738489,1
lLO8Nj-kPJ_b6vEs022GxQ,chinese,0.885764301,1
L1gs262Sz476G9tOzuoJxg,italian,0.897643447,1
31fcTAZjm1MG7abejOiI-Q,chinese,0.998741448,1
Be1Y-vAEMgo7lqL5alXgDA,italian,0.898093939,1
